model,year,mileage,tax,mpg,engineSize,price
 I30,2016,18577,145,48.7,1.4,9400
 I30,2016,22873,145,48.7,1.4,9460
 I30,2016,24109,145,48.7,1.4,9498
 I30,2016,20394,145,48.7,1.4,9600
 I30,2016,35932,160,42.8,1.6,9799
 I30,2016,12668,145,48.7,1.4,9998
 I30,2016,31334,235,38.7,1.6,10595
 I30,2016,28390,235,38.7,1.6,10998
 I30,2016,14838,235,38.7,1.6,11995
 I30,2017,30834,125,50.4,1.4,8990
 I30,2017,23786,145,48.7,1.4,8995
 I30,2017,9866,145,57.7,1,9521
 I30,2017,18027,145,48.7,1.4,9650
 I30,2017,15824,145,48.7,1.4,9690
 I30,2017,10269,145,56.5,1,9835
 I30,2017,22521,145,56.5,1,9995
 I30,2017,38588,30,56.5,1,9995
 I30,2017,13692,145,56.5,1,9998
 I30,2017,20000,150,56.5,1,10000
 I30,2017,17921,145,56.5,1,10290
 I30,2017,18994,150,56.5,1,10495
 I30,2017,8092,145,56.5,1,10800
 I30,2017,11249,30,56.5,1,10995
 I30,2017,16030,145,56.5,1,10995
 I30,2017,2000,145,48.7,1.4,10995
 I30,2017,9172,145,56.5,1,11000
 I30,2017,13261,145,56.5,1,11260
 I30,2017,11581,145,56.5,1,11298
 I30,2017,30067,145,44.8,1.6,11399
 I30,2017,13359,145,52.3,1.4,11495
 I30,2017,11276,145,52.3,1.4,11500
 I30,2017,14440,150,52.3,1.4,11500
 I30,2017,13480,150,52.3,1.4,11795
 I30,2017,15882,150,52.3,1.4,11990
 I30,2017,16570,150,52.3,1.4,11990
 I30,2017,16570,145,52.3,1.4,12350
 I30,2017,15814,145,52.3,1.4,12400
 I30,2017,2924,145,56.5,1,12495
 I30,2017,300,145,52.3,1.4,13495
 I30,2018,12933,145,57.7,1,8825
 I30,2018,12233,145,57.7,1,8921
 I30,2018,20596,145,57.7,1,8998
 I30,2018,24070,145,57.7,1,8998
 I30,2018,15804,145,57.7,1,9000
 I30,2018,30287,145,56.5,1,9017
 I30,2018,16259,145,57.7,1,9298
 I30,2018,21859,145,56.5,1,9299
 I30,2018,11462,145,57.7,1,9498
 I30,2018,11852,145,57.7,1,9498
 I30,2018,12223,145,57.7,1,9498
 I30,2018,13002,145,57.7,1,9498
 I30,2018,14319,145,57.7,1,9498
 I30,2018,23064,145,56.5,1,9699
 I30,2018,30007,150,57.7,1,9995
 I30,2018,12130,145,57.7,1,9998
 I30,2018,12098,150,57.7,1,10349
 I30,2018,13164,150,57.7,1,10349
 I30,2018,34153,145,54.3,1,10375
 I30,2018,24512,150,56.5,1,10450
 I30,2018,17070,145,56.5,1,10498
 I30,2018,17774,145,56.5,1,10575
 I30,2018,25501,150,56.5,1,10700
 I30,2018,38366,145,56.5,1,10733
 I30,2018,38687,145,52.3,1.4,10950
 I30,2018,9664,145,56.5,1,10995
 I30,2018,14147,145,56.5,1,10998
 I30,2018,14664,145,56.5,1,10998
 I30,2018,14927,145,56.5,1,10998
 I30,2018,10429,150,56.5,1,11000
 I30,2018,13406,150,56.5,1,11000
 I30,2018,13406,145,56.5,1,11000
 I30,2018,15124,150,56.5,1,11000
 I30,2018,16532,150,56.5,1,11000
 I30,2018,16856,150,56.5,1,11000
 I30,2018,33762,150,56.5,1,11000
 I30,2018,17800,150,45.6,1,11000
 I30,2018,9963,145,56.5,1,11142
 I30,2018,28014,150,52.3,1.4,11197
 I30,2018,6063,145,56.5,1,11200
 I30,2018,14385,145,56.5,1,11200
 I30,2018,8469,145,45.6,1,11295
 I30,2018,11150,145,56.5,1,11298
 I30,2018,14655,145,56.5,1,11298
 I30,2018,17402,145,56.5,1,11298
 I30,2018,17704,150,56.5,1,11298
 I30,2018,22503,150,52.3,1.4,11365
 I30,2018,10014,145,56.5,1,11455
 I30,2018,11156,150,45.6,1,11495
 I30,2018,11901,145,56.5,1,11498
 I30,2018,14875,145,56.5,1,11498
 I30,2018,15424,145,52.3,1.4,11640
 I30,2018,21802,150,52.3,1.4,11671
 I30,2018,12955,145,52.3,1.4,11780
 I30,2018,22102,150,52.3,1.4,11995
 I30,2018,12453,150,45.6,1,12371
 I30,2018,17271,145,52.3,1.4,12495
 I30,2018,9558,145,52.3,1.4,12500
 I30,2018,8676,145,45.6,1,12549
 I30,2018,3789,150,45.6,1,12891
 I30,2018,11748,145,52.3,1.4,12892
 I30,2018,15448,150,57.7,1,12954
 I30,2018,22780,150,52.3,1.4,12970
 I30,2018,10091,145,52.3,1.4,12985
 I30,2018,12721,145,52.3,1.4,12989
 I30,2018,6526,150,45.6,1,12991
 I30,2018,8265,145,52.3,1.4,14000
 I30,2018,7217,150,57.7,1,14394
 I30,2018,1502,145,49.6,2,14995
 I30,2018,29225,150,34,2,18490
 I30,2018,4783,145,34,2,21750
 I30,2018,19496,150,39.8,2,21999
 I30,2019,9000,145,45.6,1,9950
 I30,2019,5449,150,45.6,1,13498
 I30,2019,15000,145,41.5,1.4,13595
 I30,2019,12972,145,44.8,1,13600
 I30,2019,10100,145,44.8,1,13730
 I30,2019,2813,145,45.6,1,13750
 I30,2019,10661,145,44.8,1,13910
 I30,2019,8295,145,44.8,1,13970
 I30,2019,11879,145,45.6,1,13980
 I30,2019,100,145,48.7,2.2,13990
 I30,2019,4000,145,45.6,1,13990
 I30,2019,6175,145,44.8,1,13990
 I30,2019,6416,145,44.8,1,14030
 I30,2019,1232,145,44.8,1,14298
 I30,2019,3961,145,41.5,1.4,14640
 I30,2019,988,145,45.6,1,14990
 I30,2019,1247,145,45.6,1,14990
 I30,2019,2562,145,45.6,1.4,14990
 I30,2019,3001,145,41.5,1.4,14998
 I30,2019,3010,145,41.5,1.4,14998
 I30,2019,3241,145,41.5,1.4,14998
 I30,2019,3292,145,41.5,1.4,14998
 I30,2019,3303,145,41.5,1.4,14998
 I30,2019,3398,145,41.5,1.4,14998
 I30,2019,6879,145,41.5,1.4,14998
 I30,2019,2112,145,41.5,1.4,15120
 I30,2019,3107,145,44.8,1.4,15450
 I30,2019,3154,145,44.8,1,15495
 I30,2019,2342,145,41.5,1.4,15750
 I30,2019,2202,145,44.8,1,15995
 I30,2019,2640,145,44.8,1,15995
 I30,2019,5321,145,44.8,1,16495
 I30,2019,5088,145,42.2,1.4,16797
 I30,2019,2180,145,42.2,1.4,16980
 I30,2019,2511,145,42.2,1.4,16995
 I30,2019,8000,145,41.5,1.4,16995
 I30,2019,1775,145,42.2,1.4,16999
 I30,2019,2244,145,42.2,1.4,17480
 I30,2019,3750,145,42.2,1.4,17490
 I30,2019,4952,145,42.2,1.4,17590
 I30,2019,4765,145,42.2,1.4,17690
 I30,2019,2451,145,42.2,1.4,17790
 I30,2019,3000,150,44.8,1.4,17970
 I30,2019,1771,145,45.6,1,17990
 I30,2019,1000,145,41.5,1.4,17995
 I30,2019,150,145,42.2,1.4,18500
 I30,2019,2122,145,42.2,1.4,18989
 I30,2019,222,145,42.2,1.4,18990
 I30,2019,350,145,42.2,1.4,19495
 I30,2019,20,150,34.9,2,20970
 I30,2019,13045,145,34,2,21800
 I30,2019,4700,150,34,2,21990
 I30,2019,8259,145,34,2,21999
 I30,2019,2144,145,34,2,22395
 I30,2019,6996,145,34,2,22880
 I30,2019,3391,145,34,2,22989
 I30,2019,3908,145,34,2,22995
 I30,2019,1790,150,34,2,23000
 I30,2019,5496,150,34,2,23000
 I30,2019,498,145,34,2,23340
 I30,2019,2938,145,34,2,23469
 I30,2019,2851,145,34,2,23495
 I30,2019,1437,145,34,2,23498
 I30,2019,21,150,34,2,23500
 I30,2019,20,150,34,2,23970
 I30,2019,500,145,34,2,23990
 I30,2019,4462,145,34,2,23990
 I30,2019,21,150,34,2,23995
 I30,2019,30,145,34,2,23995
 I30,2019,50,150,34,2,23995
 I30,2019,150,150,34,2,23995
 I30,2019,1636,145,34,2,23995
 I30,2019,1853,145,34,2,23995
 I30,2019,3391,145,34,2,23995
 I30,2019,7214,145,34,2,23995
 I30,2019,15,150,34,2,23997
 I30,2019,555,145,34,2,24000
 I30,2019,4983,145,34,2,24500
 I30,2019,1500,145,34,2,24970
 I30,2019,1600,145,34,2,24990
 I30,2019,3000,145,34,2,24990
 I30,2019,500,145,34,2,24995
 I30,2019,1426,145,34,2,24995
 I30,2019,5589,145,34,2,24995
 I30,2019,3000,145,34,2,25000
 I30,2019,1848,145,34,2,25490
 I30,2019,1500,145,34,2,25687
 I30,2019,50,145,34,2,25995
 I30,2019,2219,145,34,2,25995
 I30,2019,3706,145,34,2,25995
 I30,2019,1000,150,34,2,26970
 I30,2019,1,145,34,2,27800
 I30,2020,2936,145,45.6,1,15495
 I30,2020,3363,145,44.8,1,15495
 I30,2020,4000,145,45.6,1,15795
 I30,2020,100,145,45.6,1,15985
 I30,2020,4000,145,41.5,1.4,16995
 I30,2020,2661,150,45.6,1.4,19995
 I30,2020,37,145,44.8,1,19995
 I30,2020,3811,145,34,2,22895
 I30,2020,2148,145,34,2,25280
 I30,2020,1045,145,34,2,25995
 I30,2020,6000,150,34,2,25999
 I30,2020,1300,150,34,2,26990
 I30,2020,1000,145,34,2,26995
 I30,2020,1472,145,34,2,26999
 I30,2020,1622,150,34,2,27995
 I40,2012,74768,205,42.8,1.6,5495
 I40,2019,8178,150,38.2,1.6,16250
 Kona,2017,20401,145,52.3,1,11980
 Kona,2017,21858,145,52.3,1,11990
 Kona,2017,6206,145,52.3,1,12710
 Kona,2017,26301,145,52.3,1,12823
 Kona,2017,15564,145,52.3,1,13140
 Kona,2017,12515,145,52.3,1,14025
 Kona,2018,23000,145,54.3,1,11295
 Kona,2018,14791,145,54.3,1,11498
 Kona,2018,20555,145,52.3,1,11750
 Kona,2018,26122,145,52.3,1,11784
 Kona,2018,31885,145,52.3,1,11798
 Kona,2018,13878,145,54.3,1,11985
 Kona,2018,27353,145,52.3,1,11995
 Kona,2018,25784,145,52.3,1,11998
 Kona,2018,26615,145,52.3,1,11998
 Kona,2018,10000,145,54.3,1,12000
 Kona,2018,27177,145,52.3,1,12249
 Kona,2018,32031,145,52.3,1,12299
 Kona,2018,8085,145,44.1,1,12343
 Kona,2018,26096,145,52.3,1,12370
 Kona,2018,13812,145,52.3,1,12377
 Kona,2018,20414,145,52.3,1,12394
 Kona,2018,28433,145,52.3,1,12395
 Kona,2018,10452,145,44.1,1,12490
 Kona,2018,23387,145,52.3,1,12495
 Kona,2018,12834,145,52.3,1,12498
 Kona,2018,17789,145,52.3,1,12498
 Kona,2018,23001,145,52.3,1,12498
 Kona,2018,15459,150,52.3,1,12500
 Kona,2018,29920,145,52.3,1,12500
 Kona,2018,22684,150,52.3,1,12591
 Kona,2018,34989,145,52.3,1,12599
 Kona,2018,10569,145,52.3,1,12695
 Kona,2018,15892,145,52.3,1,12769
 Kona,2018,18984,145,52.3,1,12790
 Kona,2018,21000,145,52.3,1,12795
 Kona,2018,10478,145,54.3,1,12810
 Kona,2018,10200,145,52.3,1,12890
 Kona,2018,7369,145,52.3,1,12910
 Kona,2018,7359,145,52.3,1,12995
 Kona,2018,9505,150,52.3,1,12995
 Kona,2018,7910,145,52.3,1,12998
 Kona,2018,9133,145,52.3,1,12998
 Kona,2018,11458,145,52.3,1,12998
 Kona,2018,13655,145,52.3,1,12998
 Kona,2018,19001,145,52.3,1,12998
 Kona,2018,24364,150,52.3,1,12999
 Kona,2018,19888,145,52.3,1,13000
 Kona,2018,12215,145,44.1,1,13097
 Kona,2018,9616,145,52.3,1,13100
 Kona,2018,14682,145,44.1,1,13100
 Kona,2018,5971,145,52.3,1,13147
 Kona,2018,7138,145,52.3,1,13271
 Kona,2018,16700,145,44.1,1,13295
 Kona,2018,5801,145,52.3,1,13298
 Kona,2018,13439,145,52.3,1,13300
 Kona,2018,21716,145,52.3,1,13326
 Kona,2018,8961,145,52.3,1,13350
 Kona,2018,7837,145,44.1,1,13470
 Kona,2018,13533,145,44.1,1,13470
 Kona,2018,7034,150,52.3,1,13485
 Kona,2018,24239,145,52.3,1,13490
 Kona,2018,9396,145,44.1,1,13495
 Kona,2018,6922,145,44.1,1,13498
 Kona,2018,11724,145,44.1,1,13498
 Kona,2018,12424,145,44.1,1,13498
 Kona,2018,12884,145,44.1,1,13498
 Kona,2018,8906,145,52.3,1,13499
 Kona,2018,9884,150,44.1,1,13500
 Kona,2018,9884,145,44.1,1,13500
 Kona,2018,10647,145,44.1,1,13500
 Kona,2018,19036,145,52.3,1,13647
 Kona,2018,10761,145,44.1,1,13649
 Kona,2018,21636,145,52.3,1,13698
 Kona,2018,3353,145,44.1,1,13698
 Kona,2018,9616,145,44.1,1,13698
 Kona,2018,11118,145,44.1,1,13698
 Kona,2018,11139,145,44.1,1,13698
 Kona,2018,14441,145,44.1,1,13698
 Kona,2018,8361,145,44.1,1,13799
 Kona,2018,9711,150,44.1,1,13970
 Kona,2018,10326,145,52.3,1,13995
 Kona,2018,13820,145,52.3,1,13995
 Kona,2018,14100,145,52.3,1,13995
 Kona,2018,15493,145,52.3,1,13995
 Kona,2018,16410,145,52.3,1,13995
 Kona,2018,8085,145,44.1,1,13995
 Kona,2018,18911,145,52.3,1,13998
 Kona,2018,8980,145,44.1,1,13998
 Kona,2018,11893,145,44.1,1,13998
 Kona,2018,12443,145,44.1,1,13998
 Kona,2018,4896,150,52.3,1,14000
 Kona,2018,14764,145,52.3,1,14250
 Kona,2018,6733,145,52.3,1,14290
 Kona,2018,19012,145,44.1,1,14291
 Kona,2018,8795,145,44.1,1,14298
 Kona,2018,14839,150,44.1,1,14450
 Kona,2018,7375,145,52.3,1,14490
 Kona,2018,19793,145,52.3,1,14490
 Kona,2018,18474,145,52.3,1,14495
 Kona,2018,13557,145,44.1,1,14498
 Kona,2018,13410,145,52.3,1,14499
 Kona,2018,13410,145,52.3,1,14499
 Kona,2018,6295,145,52.3,1,14550
 Kona,2018,8093,150,54.3,1,14579
 Kona,2018,15521,145,52.3,1,14587
 Kona,2018,7473,145,52.3,1,14590
 Kona,2018,7400,145,44.1,1,14680
 Kona,2018,32157,145,44.1,1,14690
 Kona,2018,8435,145,44.1,1,14750
 Kona,2018,8847,145,44.1,1,14750
 Kona,2018,6014,145,44.1,1,14798
 Kona,2018,5357,150,44.1,1,14800
 Kona,2018,10920,145,44.1,1,14954
 Kona,2018,13733,145,44.1,1,14964
 Kona,2018,27317,145,52.3,1,14990
 Kona,2018,12407,145,52.3,1,14995
 Kona,2018,15028,145,52.3,1,14995
 Kona,2018,15371,145,52.3,1,14995
 Kona,2018,6933,150,44.1,1,14995
 Kona,2018,5880,145,52.3,1,14999
 Kona,2018,7557,150,52.3,1,15000
 Kona,2018,10434,150,44.1,1,15000
 Kona,2018,11421,145,44.1,1,15000
 Kona,2018,5104,145,44.1,1,15295
 Kona,2018,8764,145,44.1,1,15445
 Kona,2018,5913,145,44.1,1,15498
 Kona,2018,9595,145,44.1,1,15680
 Kona,2018,5357,145,44.1,1,15850
 Kona,2018,9001,145,52.3,1,15990
 Kona,2018,9106,145,44.1,1,15990
 Kona,2018,19758,145,52.3,1,15995
 Kona,2018,23400,145,52.3,1,15995
 Kona,2018,11282,150,52.3,1,16000
 Kona,2018,14000,150,44.1,1,16499
 Kona,2018,16500,145,52.3,1,16995
 Kona,2018,19,145,44.1,1,16995
 Kona,2018,76,145,44.1,1,16995
 Kona,2018,250,145,44.1,1,16995
 Kona,2018,4829,150,44.1,1,16998
 Kona,2018,18,145,44.1,1,17495
 Kona,2018,19,145,44.1,1,17495
 Kona,2018,30,145,44.1,1,17495
 Kona,2018,76,145,44.1,1,17495
 Kona,2019,10338,145,44.8,1,12299
 Kona,2019,6964,150,44.1,1,13480
 Kona,2019,17815,145,44.1,1,13485
 Kona,2019,9283,150,44.1,1,13491
 Kona,2019,9946,145,44.1,1,13499
 Kona,2019,16490,145,44.1,1,13500
 Kona,2019,15575,145,44.1,1,13591
 Kona,2019,12273,145,44.1,1,13599
 Kona,2019,16261,145,44.1,1,13650
 Kona,2019,4861,145,44.1,1,13695
 Kona,2019,4989,145,44.1,1,13695
 Kona,2019,1001,145,44.1,1,13699
 Kona,2019,7925,145,44.1,1,13799
 Kona,2019,8155,145,44.1,1,13799
 Kona,2019,10384,145,44.1,1,13849
 Kona,2019,12273,145,44.1,1,13899
 Kona,2019,11478,145,44.1,1,13920
 Kona,2019,7178,145,44.1,1,13970
 Kona,2019,9130,145,44.1,1,13990
 Kona,2019,15927,145,44.1,1,13990
 Kona,2019,10961,145,44.1,1,13995
 Kona,2019,13192,150,44.1,1,13995
 Kona,2019,15507,150,44.1,1,13995
 Kona,2019,4396,145,44.1,1,13998
 Kona,2019,8777,145,44.1,1,13998
 Kona,2019,2779,145,44.1,1,14195
 Kona,2019,6280,145,44.1,1,14195
 Kona,2019,2642,145,44.1,1,14245
 Kona,2019,15391,145,44.1,1,14290
 Kona,2019,5034,145,44.1,1,14298
 Kona,2019,6874,145,44.1,1,14298
 Kona,2019,9829,145,44.1,1,14298
 Kona,2019,10757,145,44.1,1,14298
 Kona,2019,5000,145,44.1,1,14399
 Kona,2019,9893,145,44.1,1,14450
 Kona,2019,20189,150,44.1,1,14470
 Kona,2019,20490,150,44.1,1,14470
 Kona,2019,17976,145,44.1,1,14485
 Kona,2019,4131,145,44.1,1,14490
 Kona,2019,4000,145,44.1,1,14495
 Kona,2019,9401,145,44.1,1,14495
 Kona,2019,14000,145,44.1,1,14495
 Kona,2019,2499,145,44.1,1,14497
 Kona,2019,15139,150,44.1,1,14600
 Kona,2019,8550,145,44.1,1,14680
 Kona,2019,13230,145,44.1,1,14750
 Kona,2019,14098,145,44.1,1,14750
 Kona,2019,3702,145,44.1,1,14770
 Kona,2019,15113,145,44.1,1,14785
 Kona,2019,4989,145,44.1,1,14897
 Kona,2019,150,145,44.1,1,14960
 Kona,2019,12211,145,44.1,1,14969
 Kona,2019,6811,150,44.1,1,14974
 Kona,2019,7896,145,44.1,1,14985
 Kona,2019,11372,145,44.1,1,14985
 Kona,2019,17868,145,44.1,1,14985
 Kona,2019,1850,145,44.1,1,14989
 Kona,2019,2291,145,44.1,1,14995
 Kona,2019,3475,145,44.1,1,14995
 Kona,2019,12560,145,44.1,1,14995
 Kona,2019,13240,145,44.1,1,14995
 Kona,2019,14880,145,44.1,1,14995
 Kona,2019,17715,145,44.1,1,14995
 Kona,2019,750,145,44.1,1,14998
 Kona,2019,2383,145,44.1,1,14998
 Kona,2019,6717,150,44.1,1,14998
 Kona,2019,13145,145,44.1,1,14998
 Kona,2019,2160,145,44.1,1,15000
 Kona,2019,14587,145,44.1,1,15000
 Kona,2019,14587,145,44.1,1,15000
 Kona,2019,11088,150,44.1,1,15292
 Kona,2019,5986,145,44.1,1,15295
 Kona,2019,14398,145,44.1,1,15295
 Kona,2019,879,145,44.1,1,15298
 Kona,2019,3752,145,44.1,1,15298
 Kona,2019,9187,145,44.1,1,15390
 Kona,2019,10,145,44.1,1,15469
 Kona,2019,4346,145,44.1,1,15490
 Kona,2019,10,145,44.1,1,15495
 Kona,2019,1750,145,44.1,1,15495
 Kona,2019,1990,145,44.1,1,15495
 Kona,2019,16555,145,44.1,1,15495
 Kona,2019,10,145,44.1,1,15498
 Kona,2019,10,145,44.1,1,15498
 Kona,2019,10,145,44.1,1,15498
 Kona,2019,15,145,44.1,1,15498
 Kona,2019,5630,145,44.1,1,15498
 Kona,2019,3933,145,44.1,1,15500
 Kona,2019,11488,145,44.1,1,15539
 Kona,2019,15139,145,44.1,1,15650
 Kona,2019,6380,145,44.1,1,15695
 Kona,2019,2006,145,44.1,1,15795
 Kona,2019,5000,145,44.1,1,15795
 Kona,2019,11345,145,44.1,1,15795
 Kona,2019,12677,145,44.1,1,15795
 Kona,2019,1642,145,44.1,1,15800
 Kona,2019,6483,145,44.1,1,15950
 Kona,2019,4180,145,44.1,1,15990
 Kona,2019,7842,145,44.1,1,15990
 Kona,2019,357,145,44.1,1,15995
 Kona,2019,1442,145,44.1,1,15995
 Kona,2019,2658,145,44.1,1,15995
 Kona,2019,5000,145,44.1,1,15995
 Kona,2019,5200,145,44.1,1,15995
 Kona,2019,9000,145,44.1,1,15995
 Kona,2019,9567,145,44.1,1,15995
 Kona,2019,50,145,44.1,1,16390
 Kona,2019,50,145,44.1,1,16390
 Kona,2019,4459,145,44.1,1,16495
 Kona,2019,16331,145,44.1,1,16495
 Kona,2019,6250,145,44.1,1,16995
 Kona,2019,50,145,44.1,1,16999
 Kona,2019,5053,145,44.1,1,17295
 Kona,2019,4672,150,44.1,1,17495
 Kona,2019,3624,145,44.1,1,17622
 Kona,2019,5386,145,44.1,1,17650
 Kona,2019,25,145,44.1,1,17950
 Kona,2019,7540,145,44.1,1,18995
 Kona,2019,10,145,44.1,1,19989
 Kona,2019,2000,150,44.1,1,19990
 Kona,2019,50,145,44.1,1,19995
 Kona,2020,1458,150,44.8,1,14490
 Kona,2020,3500,150,44.1,1,14990
 Kona,2020,6000,150,44.1,1,15499
 Kona,2020,2622,145,44.1,1,16991
 Kona,2020,984,145,44.1,1,19290
 Kona,2020,1000,145,44.1,1,20970
 Kona,2020,1,145,44.1,1,21320
 Tucson,2015,29660,160,44.8,1.6,10795
 Tucson,2015,27855,160,44.8,1.6,11243
 Tucson,2016,81050,160,44.8,1.6,8698
 Tucson,2016,87146,160,44.8,1.6,8988
 Tucson,2016,27992,160,44.8,1.6,10280
 Tucson,2016,30000,160,44.8,1.6,10495
 Tucson,2016,31604,165,44.8,1.6,10498
 Tucson,2016,36092,160,44.8,1.6,10775
 Tucson,2016,29019,160,44.8,1.6,10798
 Tucson,2016,20258,160,44.8,1.6,10998
 Tucson,2016,22665,160,44.8,1.6,10998
 Tucson,2016,32125,160,44.8,1.6,10998
 Tucson,2016,10906,160,44.8,1.6,11180
 Tucson,2016,32000,160,44.8,1.6,11295
 Tucson,2016,24400,160,44.8,1.6,11400
 Tucson,2016,38334,165,44.8,1.6,11500
 Tucson,2016,24636,165,44.8,1.6,11698
 Tucson,2016,34747,160,44.8,1.6,11698
 Tucson,2016,27397,165,44.8,1.6,12067
 Tucson,2016,21384,160,44.8,1.6,12495
 Tucson,2016,20707,160,44.8,1.6,12990
 Tucson,2016,17604,160,44.8,1.6,12999
 Tucson,2016,31352,160,44.8,1.6,13495
 Tucson,2016,20600,260,37.2,1.6,16000
 Tucson,2016,4859,160,44.8,1.6,16995
 Tucson,2016,12797,260,37.2,1.6,16995
 Tucson,2017,41846,145,44.8,1.6,11350
 Tucson,2017,41103,160,44.8,1.6,11360
 Tucson,2017,49174,145,44.8,1.6,11695
 Tucson,2017,13673,145,44.8,1.6,11698
 Tucson,2017,22371,160,44.8,1.6,11699
 Tucson,2017,9140,160,44.8,1.6,11800
 Tucson,2017,24010,145,44.8,1.6,11990
 Tucson,2017,35731,150,44.8,1.6,11998
 Tucson,2017,2236,160,44.8,1.6,12000
 Tucson,2017,12845,145,44.8,1.6,12249
 Tucson,2017,21594,165,44.8,1.6,12280
 Tucson,2017,25948,160,44.8,1.6,12355
 Tucson,2017,17000,150,44.8,1.6,12395
 Tucson,2017,17783,160,44.8,1.6,12450
 Tucson,2017,24230,160,44.8,1.6,12490
 Tucson,2017,13635,165,44.8,1.6,12698
 Tucson,2017,19769,150,44.8,1.6,12990
 Tucson,2017,26671,145,44.8,1.6,12991
 Tucson,2017,12490,160,44.8,1.6,12995
 Tucson,2017,6318,160,44.8,1.6,12998
 Tucson,2017,48776,145,44.8,1.6,12999
 Tucson,2017,26596,145,44.8,1.6,13095
 Tucson,2017,15625,150,44.8,1.6,13269
 Tucson,2017,19687,165,44.8,1.6,13397
 Tucson,2017,10248,145,44.8,1.6,13399
 Tucson,2017,12380,150,44.8,1.6,13490
 Tucson,2017,21692,160,44.8,1.6,13490
 Tucson,2017,11028,150,44.8,1.6,13495
 Tucson,2017,17443,160,44.8,1.6,13495
 Tucson,2017,25751,145,44.8,1.6,13495
 Tucson,2017,31903,160,44.8,1.6,13495
 Tucson,2017,5863,160,44.8,1.6,13498
 Tucson,2017,21999,160,44.8,1.6,13500
 Tucson,2017,16190,160,44.8,1.6,13539
 Tucson,2017,13298,145,44.8,1.6,13599
 Tucson,2017,23805,145,44.8,1.6,13600
 Tucson,2017,9476,145,44.8,1.6,13695
 Tucson,2017,25665,150,44.8,1.6,13695
 Tucson,2017,6741,150,44.8,1.6,13698
 Tucson,2017,13206,160,44.8,1.6,13871
 Tucson,2017,10172,160,44.8,1.6,13894
 Tucson,2017,12287,160,44.8,1.6,13970
 Tucson,2017,26991,145,44.8,1.6,13989
 Tucson,2017,15679,160,44.8,1.6,13995
 Tucson,2017,24866,145,44.8,1.6,13995
 Tucson,2017,13007,145,44.8,1.6,13999
 Tucson,2017,13794,150,44.8,1.6,14000
 Tucson,2017,8418,145,44.8,1.6,14099
 Tucson,2017,5067,145,44.8,1.6,14100
 Tucson,2017,14752,145,44.8,1.6,14270
 Tucson,2017,25053,145,38.7,1.6,15390
 Tucson,2017,15506,145,38.7,1.6,16499
 Tucson,2017,17955,145,38.7,1.6,16499
 Tucson,2017,12543,145,38.7,1.6,16500
 Tucson,2017,21875,145,38.7,1.6,16800
 Tucson,2017,7608,145,38.7,1.6,16990
 Tucson,2017,18295,145,38.7,1.6,16990
 Tucson,2018,14160,145,44.8,1.6,12300
 Tucson,2018,10717,145,44.8,1.6,12395
 Tucson,2018,20443,145,44.8,1.6,12556
 Tucson,2018,14183,145,44.8,1.6,12698
 Tucson,2018,39188,150,44.8,1.6,12699
 Tucson,2018,11580,145,44.8,1.6,12790
 Tucson,2018,8708,145,44.8,1.6,12791
 Tucson,2018,6816,145,44.8,1.6,12825
 Tucson,2018,11014,145,44.8,1.6,12950
 Tucson,2018,29413,150,44.8,1.6,13300
 Tucson,2018,25148,145,44.8,1.6,13399
 Tucson,2018,7719,145,44.8,1.6,13491
 Tucson,2018,18000,145,44.8,1.6,13690
 Tucson,2018,23091,145,44.8,1.6,13690
 Tucson,2018,19087,145,44.8,1.6,13700
 Tucson,2018,25637,150,35.3,1.6,13700
 Tucson,2018,29000,145,34.9,1.6,13752
 Tucson,2018,16265,150,44.8,1.6,13900
 Tucson,2018,7573,145,44.8,1.6,13950
 Tucson,2018,17427,150,44.8,1.6,13950
 Tucson,2018,23401,150,44.8,1.6,13990
 Tucson,2018,19000,145,34.9,1.6,13990
 Tucson,2018,23313,145,44.8,1.6,13994
 Tucson,2018,7809,145,44.8,1.6,13995
 Tucson,2018,25295,145,44.8,1.6,13995
 Tucson,2018,29000,145,44.8,1.6,13995
 Tucson,2018,16624,150,44.8,1.6,13998
 Tucson,2018,19377,150,44.8,1.6,13998
 Tucson,2018,29315,145,44.8,1.6,13998
 Tucson,2018,15844,145,44.8,1.6,14250
 Tucson,2018,20917,150,44.8,1.6,14250
 Tucson,2018,12495,145,44.8,1.6,14364
 Tucson,2018,30421,145,38.7,1.6,14490
 Tucson,2018,11897,145,34.9,1.6,14490
 Tucson,2018,11611,145,44.8,1.6,14495
 Tucson,2018,23059,150,44.8,1.6,14495
 Tucson,2018,23513,145,34.9,1.6,14498
 Tucson,2018,37305,145,34.9,1.6,14498
 Tucson,2018,20455,150,44.8,1.6,14499
 Tucson,2018,20455,150,44.8,1.6,14499
 Tucson,2018,13934,150,44.8,1.6,14500
 Tucson,2018,14427,150,44.8,1.6,14500
 Tucson,2018,15272,145,34.9,1.6,14670
 Tucson,2018,5251,145,44.8,1.6,14675
 Tucson,2018,11398,145,35.3,1.6,14678
 Tucson,2018,15759,145,44.8,1.6,14690
 Tucson,2018,11374,145,44.8,1.6,14695
 Tucson,2018,11290,145,44.8,1.6,14751
 Tucson,2018,16314,145,44.8,1.6,14770
 Tucson,2018,22115,150,44.8,1.6,14788
 Tucson,2018,7894,145,34.9,1.6,14900
 Tucson,2018,8681,145,44.8,1.6,14938
